Date,Transaction Description,Debit,Credit,Balance,Category 1,Category 2,Category 3,DR/CR
3/9/2020,Tabcorp ,564,0,62179,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
3/9/2020,Payday Advance ,236,0,61943,Income,Income,Other Income,DR
4/9/2020,Guardian Childcare & Education ,21,0,61922,Expense,Personal,Children & Family,DR
4/9/2020,Petbarn ,570,0,61352,Expense,Household,Pets,DR
5/9/2020,Bulk Billing Doctor ,131,0,61221,Expense,Personal,Health & Medical,DR
6/9/2020,Foxtel ,368,0,60853,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
6/9/2020,Dan Murphy’s ,417,0,60436,Expense,Leisure & Lifestyle,Alcohol,DR
7/9/2020,Shell V Power,23,0,60413,Expense,Transport,Fuel,DR
9/9/2020,Jetts Fitness ,192,0,60221,Expense,Personal,Fitness & Wellbeing,DR
11/9/2020,QBE Insurance Claim Payout ,292,0,59929,Income,Income,Other Income,DR
11/9/2020,Optometrist ,137,0,59792,Expense,Personal,Health & Medical,DR
11/9/2020,IKEA ,183,0,59609,Expense,Household,Maintenance & Improvements,DR
12/9/2020,Airbnb Host Income ,169,0,59440,Income,Income,Other Income,DR
13/9/2020,Rooftop Bar ,13,0,59427,Expense,Leisure & Lifestyle,Pubs & Bars,DR
13/9/2020,School Locker ,21,0,59406,Expense,Personal,Children & Family,DR
13/9/2020,NRMA Roadside Assistance ,235,0,59171,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
14/9/2020,Target ,280,0,58891,Expense,Personal,Clothing & Accessories,DR
14/9/2020, Brisbane City Council ,20,0,58871,Expense,Household,Rates & Insurance,DR
15/9/2020,Caltex ,137,0,58734,Expense,Transport,Fuel,DR
15/9/2020,ALDI ,127,0,58607,Expense,Household,Groceries,DR
15/9/2020,Child Support Agency Deposit ,104,0,58503,Income,Income,Other Income,DR
16/9/2020,Rebel Sport ,209,0,58294,Expense,Personal,Fitness & Wellbeing,DR
16/9/2020,Soccer Clubs ,126,0,58168,Expense,Personal,Fitness & Wellbeing,DR
17/9/2020,David Jones ,114,0,58054,Expense,Personal,Clothing & Accessories,DR
17/9/2020,T2 Tea ,122,0,57932,Expense,Personal,Fitness & Wellbeing,DR
19/9/2020,Vodafone Prepaid ,158,0,57774,Expense,Personal,Mobile Phone,DR
19/9/2020, BSA Ltd ,155,0,57619,Expense,Household,Maintenance & Improvements,DR
20/9/2020,Fitness First ,62,0,57557,Expense,Personal,Fitness & Wellbeing,DR
20/9/2020, Jim's Mowing ,154,0,57403,Expense,Household,Maintenance & Improvements,DR
21/9/2020,Grill’d ,7,0,57396,Expense,Leisure & Lifestyle,Takeaway,DR
21/9/2020,Zone Bowling ,132,0,57264,Expense,Leisure & Lifestyle,Entertainment,DR
22/9/2020,Grill’d ,92,0,57172,Expense,Leisure & Lifestyle,Takeaway,DR
22/9/2020,Kmart ,12,0,57160,Expense,Personal,Children & Family,DR
23/9/2020,Stan ,117,0,57043,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
24/9/2020,Surfstitch ,48,0,56995,Expense,Personal,Clothing & Accessories,DR
24/9/2020,The Baxter Inn ,74,0,56921,Expense,Leisure & Lifestyle,Pubs & Bars,DR
26/9/2020,Disney+ ,61,0,56860,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
26/9/2020,Dental Clinic ,61,0,56799,Expense,Personal,Health & Medical,DR
28/9/2020,Optus ,42,0,56757,Expense,Personal,Mobile Phone,DR
1/10/2020,Monthly Income,0,20000,76757,Income,Income,Wages,CR
2/10/2020,Karate for Kids ,604,0,76153,Expense,Personal,Fitness & Wellbeing,DR
3/10/2020,Zone Bowling ,138,0,76015,Expense,Leisure & Lifestyle,Entertainment,DR
5/10/2020,Zone Bowling ,543,0,75472,Expense,Leisure & Lifestyle,Entertainment,DR
5/10/2020,National Hearing Care ,273,0,75199,Expense,Personal,Health & Medical,DR
5/10/2020,Pizza Hut ,351,0,74848,Expense,Leisure & Lifestyle,Takeaway,DR
6/10/2020,Campion Education ,31,0,74817,Expense,Personal,Children & Family,DR
7/10/2020,Beacon Lighting ,173,0,74644,Expense,Household,Maintenance & Improvements,DR
7/10/2020,Ladbrokes ,293,0,74351,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
7/10/2020,F45 Training ,399,0,73952,Expense,Personal,Fitness & Wellbeing,DR
8/10/2020,Adairs ,352,0,73600,Expense,Household,"Furniture, Electronics & Homewares",DR
9/10/2020,Optometrist ,237,0,73363,Expense,Personal,Health & Medical,DR
11/10/2020,Surfstitch ,109,0,73254,Expense,Personal,Clothing & Accessories,DR
11/10/2020, EnergyAustralia ,214,0,73040,Expense,Household,Utilities,DR
12/10/2020,TerryWhite Chemmart ,209,0,72831,Expense,Personal,Health & Medical,DR
14/10/2020, Metricon ,171,0,72660,Expense,Household,Maintenance & Improvements,DR
16/10/2020,Petbarn ,27,0,72633,Expense,Household,Pets,DR
16/10/2020,Netflix ,43,0,72590,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
16/10/2020,Beachside Caravan Park ,107,0,72483,Expense,Leisure & Lifestyle,Holidays & Travel,DR
17/10/2020,Montessori Schools ,164,0,72319,Expense,Personal,Education,DR
19/10/2020, The Good Guys ,201,0,72118,Expense,Household,"Furniture, Electronics & Homewares",DR
19/10/2020,Coles Express ,12,0,72106,Expense,Transport,Fuel,DR
21/10/2020,Green Slip Insurance ,76,0,72030,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
21/10/2020,Caltex Woolworths ,201,0,71829,Expense,Transport,Fuel,DR
22/10/2020,Autobarn ,68,0,71761,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
22/10/2020,Chinatown Night Market ,20,0,71741,Expense,Leisure & Lifestyle,Pubs & Bars,DR
22/10/2020,Woolworths ,124,0,71617,Expense,Household,Groceries,DR
23/10/2020,Le Creuset ,5,0,71612,Expense,Household,"Furniture, Electronics & Homewares",DR
23/10/2020,The Body Shop ,113,0,71499,Expense,Personal,Hair & Beauty,DR
23/10/2020,The Rocks Bar and Pub ,34,0,71465,Expense,Leisure & Lifestyle,Pubs & Bars,DR
25/10/2020,Surf Dive 'n Ski ,40,0,71425,Expense,Personal,Clothing & Accessories,DR
25/10/2020,Ladbrokes ,72,0,71353,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
25/10/2020,Snap Fitness ,95,0,71258,Expense,Personal,Fitness & Wellbeing,DR
26/10/2020,Tabcorp ,100,0,71158,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
26/10/2020,Sea Kayak Tours ,79,0,71079,Expense,Leisure & Lifestyle,Holidays & Travel,DR
27/10/2020,Timezone ,44,0,71035,Expense,Leisure & Lifestyle,Entertainment,DR
28/10/2020,Priceline Pharmacy ,83,0,70952,Expense,Personal,Health & Medical,DR
28/10/2020,Bridgestone Select ,64,0,70888,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
1/11/2020,Monthly Income,0,20000,90888,Income,Income,Wages,CR
2/11/2020,Medicare Claim ,631,0,90257,Expense,Personal,Health & Medical,DR
3/11/2020,Hobart Brewing Company ,488,0,89769,Expense,Leisure & Lifestyle,Pubs & Bars,DR
3/11/2020,Kayo Sports ,130,0,89639,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
4/11/2020,Karate for Kids ,267,0,89372,Expense,Personal,Fitness & Wellbeing,DR
4/11/2020,Costco ,433,0,88939,Expense,Household,Groceries,DR
5/11/2020,Gold's Gym ,261,0,88678,Expense,Personal,Fitness & Wellbeing,DR
5/11/2020,Optus ,158,0,88520,Expense,Personal,Mobile Phone,DR
6/11/2020,KU Children's Services ,109,0,88411,Expense,Personal,Children & Family,DR
6/11/2020,VicRoads ,242,0,88169,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
7/11/2020,Woolworths ,272,0,87897,Expense,Household,Groceries,DR
7/11/2020,Witchery ,217,0,87680,Expense,Personal,Clothing & Accessories,DR
8/11/2020,Coles ,282,0,87398,Expense,Household,Groceries,DR
9/11/2020,Kmart Tyre & Auto Service ,82,0,87316,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
9/11/2020,Pathology Lab ,80,0,87236,Expense,Personal,Health & Medical,DR
11/11/2020,Sylvan Learning ,140,0,87096,Expense,Personal,Education,DR
12/11/2020,Swim Australia ,49,0,87047,Expense,Personal,Fitness & Wellbeing,DR
12/11/2020,Beach Café ,120,0,86927,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
14/11/2020,Centrelink JobSeeker Payment ,20,0,86907,Income,Income,Other Income,DR
16/11/2020,Snap Fitness ,263,0,86644,Expense,Personal,Fitness & Wellbeing,DR
19/11/2020,Ladbrokes ,241,0,86403,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
20/11/2020,Officeworks ,233,0,86170,Expense,Personal,Life Admin,DR
21/11/2020,Country Road ,134,0,86036,Expense,Personal,Clothing & Accessories,DR
23/11/2020,Rental Deposit from RealEstate.com.au ,140,0,85896,Income,Income,Other Income,DR
24/11/2020,King Swim ,139,0,85757,Expense,Personal,Fitness & Wellbeing,DR
24/11/2020,Target ,94,0,85663,Expense,Personal,Clothing & Accessories,DR
24/11/2020,Priceline Pharmacy ,44,0,85619,Expense,Personal,Health & Medical,DR
24/11/2020,Zone Bowling ,15,0,85604,Expense,Leisure & Lifestyle,Entertainment,DR
25/11/2020,Music Academy ,23,0,85581,Expense,Leisure & Lifestyle,Hobbies,DR
26/11/2020, Jim’s Building Inspections ,157,0,85424,Expense,Household,Maintenance & Improvements,DR
26/11/2020,EnergyAustralia ,57,0,85367,Expense,Household,Utilities,DR
28/11/2020,National Hearing Care ,107,0,85260,Expense,Personal,Health & Medical,DR
1/12/2020,Monthly Income,0,20000,105260,Income,Income,Wages,CR
3/12/2020,TerryWhite Chemmart ,166,0,105094,Expense,Personal,Health & Medical,DR
4/12/2020,Toys 'R' Us ,587,0,104507,Expense,Personal,CHildren & Family,DR
5/12/2020,The Body Shop ,236,0,104271,Expense,Personal,Hair & Beauty,DR
5/12/2020,Surfstitch ,549,0,103722,Expense,Personal,Clothing & Accessories,DR
5/12/2020,MyCar Tyre & Auto ,367,0,103355,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
6/12/2020,Myer ,159,0,103196,Expense,Personal,Clothing & Accessories,DR
6/12/2020,Repco ,511,0,102685,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
7/12/2020,Stand Up Paddleboard Rental ,423,0,102262,Expense,Personal,Fitness & Wellbeing,DR
9/12/2020,Billabong ,36,0,102226,Expense,Personal,Clothing & Accessories,DR
10/12/2020,Café Nero ,388,0,101838,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
10/12/2020,Adobe Creative Cloud ,213,0,101625,Expense,Leisure & Lifestyle,Hobbies,DR
10/12/2020,Menulog ,168,0,101457,Expense,Leisure & Lifestyle,Takeaway,DR
12/12/2020,Domino’s Pizza ,137,0,101320,Expense,Leisure & Lifestyle,Takeaway,DR
13/12/2020,Physiotherapy Clinic ,275,0,101045,Expense,Personal,Health & Medical,DR
14/12/2020,Rip Curl ,193,0,100852,Expense,Personal,Clothing & Accessories,DR
14/12/2020,Salary Deposit from Woolworths Group ,217,0,100635,Income,Income,Wages,DR
14/12/2020,Chiropractor ,57,0,100578,Expense,Personal,Health & Medical,DR
14/12/2020, National Bank ,120,0,100458,Expense,Personal,Fees & Charges,DR
14/12/2020,Lorna Jane ,67,0,100391,Expense,Personal,Clothing & Accessories,DR
15/12/2020,Acupuncture Clinic ,59,0,100332,Expense,Personal,Health & Medical,DR
16/12/2020,Sunburn Swimwear ,54,0,100278,Expense,Personal,Clothing & Accessories,DR
16/12/2020,Tennis Australia ,118,0,100160,Expense,Personal,Fitness & Wellbeing,DR
16/12/2020, Fantastic Furniture ,61,0,100099,Expense,Household,"Furniture, Electronics & Homewares",DR
16/12/2020,Domino’s Pizza ,15,0,100084,Expense,Leisure & Lifestyle,Takeaway,DR
19/12/2020,Guardian Childcare & Education ,166,0,99918,Expense,Personal,Children & Family,DR
19/12/2020,Eau De Vie ,74,0,99844,Expense,Leisure & Lifestyle,Pubs & Bars,DR
20/12/2020,EnergyAustralia ,158,0,99686,Expense,Household,Utilities,DR
21/12/2020,Catholic Education Office ,15,0,99671,Expense,Personal,Education,DR
22/12/2020,Zone Bowling ,131,0,99540,Expense,Leisure & Lifestyle,Entertainment,DR
22/12/2020,Rip Curl ,152,0,99388,Expense,Personal,Clothing & Accessories,DR
24/12/2020,T2 Tea ,79,0,99309,Expense,Personal,Fitness & Wellbeing,DR
24/12/2020,Upwork Freelancer Payment ,24,0,99285,Income,Income,Other Income,DR
25/12/2020,Westpac Dividend Deposit ,117,0,99168,Income,Income,Investments,DR
26/12/2020,Palace Cinemas ,98,0,99070,Expense,Leisure & Lifestyle,Entertainment,DR
26/12/2020,Boost Juice Bars ,11,0,99059,Expense,Leisure & Lifestyle,Takeaway,DR
26/12/2020,Taronga Zoo ,57,0,99002,Expense,Leisure & Lifestyle,Entertainment,DR
28/12/2020,JAX Tyres ,96,0,98906,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
